id	text	humor
9354	من اداب دخول الحمام واحنا صغيرين انك تقلع البنطلون بره	no
9355	واحده بتسال صاحبتها انتي ازاي قدرتي تسيطري علي جوزك وتخليه مايسهرش برا البيت قالتلها بسيطه عملتله قانون ف البيت ان العلاقه الزوجيه هتبدا الساعه بالليل سواء كان موجود او غير موجود	no
9356	حسني مبارك والعيله راكبين الطياره بتاعتهم فحسني مبارك قال لمراته انا قررت ارمي جنيه وافرح عيله مصريه مراته قالتله طب مترمي و وتفرح عيلتين ابنه علاء قالو طب مترمي اربع خمسينات وتفرح اربع عايلات مصريه الطيار قام قالو طب مترمي نفسك وتفرح مليون مصري	no
9357	لا كنتاكي عاوز اخطب علشان لما نجيب ايس كريم سوا كل واحد يجيب طعم مختلف عن التاني فاقولها ممكن ادوق بتاعتك تقولي اه طبعا اتفضل فاخد منها قطمه كبيره فتقولي طيب ممكن ادوق بتاعتك	no
9358	واحد معجبهوش طبيخ زوجته فكتب ورقه وقال من عمل منكم عملا فليتقنه وعلقها علي باب المطبخ منعا لاحراجها باللسان فاخذت زوجته هالورقه ووضعتها علي السرير بغرفه نومهم	no
9359	واحد ومراته متخانقين فبطلوا يكلموا بعض فكتب ورقه صحيني الساعه علشان عندي شغل وحط الورق علي السرير ونام صحي الساعه فلقي ورقه مكتوب عليها الساعه يلا اصحي	no
9360	واحد بيقول لابوه المحشش انا عايز اكمل دراستي بره قاله خلي امك تفرشلك في الصاله	yes
9361	واحد غاوي صيد اشتري كلب عشان يساعده في احضار الفريسه بس الكلب طلع بيخاف من صوت الرصاص  واحد صاحبه نصحه يوديه افراح بلدي كتير فيها ضرب نار كتير عشان يتعود الراجل نفذ الفكره وبعد عشرين فرح اخد الكلب معاه للصيد واول ما ضرب نار الكلب	no
9362	وتحطها ف الثلاجه وانت مطمن ياه ياجدعان شعور رايع بيقولك مره واحد راح يشجع اتقتل راح طلاب جامعته عملوله وقفه اتفصلوا	no
9363	مره واحد خضرجي حضر فلم رعب مات من الخوخ انتنين اصحاب قاعدين بيذاكروا و فجاه النور انقطع قام واحد منهم و ولع شمعه بعد شويه الثاني قال لصحبه قوم شغل المروحه الدنيا بقت حر اوي رد عليه يا ذكي لو شغلت المروحه الشمعه هاتنطفي قاله اه بجد دي حصلت مع مراتي	no
9364	الزوج وهو راجع من الشغل علي البيت ازيك يا حبيبتي عامله ايه علي الغدا تمام يا حبيبي عاملالك اندومي طيب يا حبيبتي لمي اندومك كلها وعلي بيت امك بسرعه	no
9365	واحد دخل الفصل بيقول لواحد حطلي كلمه الصبح في جمله قالو هي ناقصه امك عالصبح	no
9366	شفيق بيقول للميس الحديدي علاقتي بالمشير زي علاقتك بعمرو اديب ياشفيق بيه الكلام دا عيب و حرام مروه	no
9367	واحد بيوصل خطيبته لبيت اهلها اول ما وصلو راح عمك ده راكن ع الحيطه قدام باب العماره وقالها عايز بوسه البنت قالته عيب بابا لو عرف تبقي مشكله خطيبها قالها ليه هو ابوكي شايفنا قالته لا بس ف جيران ممكن يشوفونا قالها مش ماشي الا لما اخد البوسه فضلوا كده كتير وهو راسه والف جزمه مش ماشي غير لما ياخد البوسه قامت نزلت اختها الصغيره قالت ازيك ياعمو بابا بيسلم عليك وبيقولك لو مش راضيه تبوسك انا ابوسك او ماما تبوسك بس عشان خاطري اوعي كتفك من ع جهاز الانتركوم عشان العماره كلها سمعت يا ابن المفضوحه	no
9368	اتنين فرافير واحد بيقول للتاني تراهني اكسرلك البقسماطه دي سيف يد قاله ياه انت قوي اوي كده قاله تعالي امسك راح ماسك البقسماطه وراح مديها سيف يد وراح قايل اه قاله مالك قاله مش تقولي ان فيها سمسم	no
9369	مره واحده مع حبيبها في عربيه مرسيدس قاللها انا مخبي عليكي سر قالتله ايه هو قالها انا متجوز قالتلوا خضيتني يا اخي افتكرت المرسيدس مش بتاعتك	no
9370	صاحبنا مسطول راح لصاحب مطعم مسطول قاله عايز ساندوتش فلافل من غير سلطه خضرا رد عليه قاله مفيش سلطه خضرا اجيب لك من غير سلطه طحينه بيقولك ايه بقي	no
9371	لو الستات حطت في دماغها ان المجلس العسكري دا جوزها اللي المفروض تنكد عليه كل	no
9372	محشش اخد خطيبتو بعيد الحب علي وكاله فيراري قلها شايفه السياره الحمره هديك انذهلت انصدمت قالتلو ايه قاللها جبتلك مناكير بنفس اللون	no
9373	اهبل شاف واحد فوق عينه شامه ساله اسالك بالله هاي عين والا غين	yes
9374	ﻣﻮﻇﻒ ﻣﺘﺰﻭﺝ ﺃﺭﺳﻠﻮﻩ ﺇﻟﻰ ﻛﻨﺪﺍ ﻣﻊ ﺯﻭﺟﺘﻪ ﺑﻌﺪ ﺳﻨﺔ ﻭﻟﺪﺕ ﺯﻭﺟﺘﻪ ﻭﻟﺪ ﺃﺷﻘﺮ ﻭﻋﻴﻮﻧﻪ ﺯﺭﻕ ﺳﺄﻟﻬﺎ ﺍﺯﺍﻯ ده ﺭﺩﺕ ﻋﻠﻴﻪ ﻃﺒﻴﻌﻲ ﻭﺃﻧﺎ ﻓﻲ ﺍﻟﺒﻠﻜﻮﻧﺔ ﺑﺸﻮﻑ ﺃﺷﻘﺮ ﺭﺍﻳﺢ ﻭﺃﺷﻘﺮ ﺟﺎﻱ ﻭﺍﺗﻮﺣﻤﺖ ﺍﻗﺘﻨﻊ وﺑﻌﺪ ﻓﺘﺮﺓ ﻧﻘﻠﻮﻩ ﺇﻟﻰ ﻧﻴﺠﻴﺮﻳﺎ ﺑﻌﺪ ﺳﻨﺔ ﻭﻟﺪﺕ ﺍﻟﺜﺎﻧﻲ ﻭﻟﺪ ﺃﺳﻮﺩ ﺳﺄﻟﻬﺎ ﺍﺯﺍﻯ ﺭﺩﺕ ﻋﻠﻴﻪ ﻭﺃﻧﺎ ﻓﻲ ﺍﻟﺒﻠﻜﻮﻥ ﺑﺸﻮﻑ ﺃﺳﻮﺩ ﺭﺍﻳﺢ ﻭ ﺃﺳﻮﺩ ﺟﺎﻱ ﻭﺍﺗﻮﺣﻤﺖ ﻭﺍﻗﺘﻨﻊ ﺍﻟﺰﻭﺝ ولما ﺭﺟﻌﻮﺍ ﻟﺒﻠﺪﻫﻢ ﺳﺄلته ﺃمه ليه ﺍﻷﻭﻻﺩ ﻛﻞ ﻭﺍﺣﺪ ﻟﻮﻥ ﺣﻜﺎﻟﻬﺎ ﺍﻟﻘﺼﺔ ﺑﻜﻞ ﺑﺴﺎﻃﻪ ﻗﺎﻟﺘﻠﻮ ﻓﻜﺮﺗﻨﻲ ﺑﺄﺑﻮﻙ ﺯﻣﺎﻥ ﻛﺎﻥ ﺑﻴﺴﻴﺒﻨﻰ ﻓﻲ ﺍﻟﻤﺰﺭﻋﺔ ﻟﻮﺣﺪﻯ ﻭ كنت اﺷﻮﻑ ﺣﻤﺎﺭ ﺭﺍﻳﺢ ﻭﺟﺤﺶ ﺟﺎﻱ ﻭﺍﺗﻮﺣﻤﺖ ﻭﺟﻴﺒﺘﻚ يا اهبل يابن الاهبل	no
9375	سوقوا براحه يا بني ادمين احنا مش بنموت المتظاهرين	no
9376	ماتبصش كده يا لوح بعد الثوره ردتلي الروح	no
9377	لا نار ولا حريق الشرطه عالطريق دوريات فقط	no
9378	دلعها في الغيارات و نزلها المظاهرات	no
9379	تركب اسليك و في القسم حولع فيك	no
9380	لا تقول مسجل ولا عواله ده انا متربي علي ايدين رجاله	no
